평균풍속(KT),최대순간풍속(KT),강수량합(mm),1시간최다강수(mm),최심신적설(cm),일시
0.40476190476190477,0.3571428571428571,0.0,0.0,0.0,1970-03-25
0.3142857142857142,0.26785714285714285,0.0,0.0,0.0,1970-03-26
0.23809523809523808,0.21428571428571427,0.0,0.0,0.0,1970-03-27
0.21904761904761902,0.19642857142857142,0.0,0.0,0.0,1970-03-28
0.28095238095238095,0.26785714285714285,0.0,0.0,0.0,1970-03-29
0.3333333333333333,0.3214285714285714,0.0,0.0,0.0,1970-03-30
0.27619047619047615,0.30357142857142855,0.0,0.0,0.0,1970-03-31
0.2666666666666666,0.21428571428571427,0.0,0.0,0.0,1970-04-01
0.21904761904761902,0.23214285714285712,0.0,0.0,0.0,1970-04-02
0.28095238095238095,0.23214285714285712,0.0,0.0,0.0,1970-04-03
0.23809523809523808,0.25,0.0,0.0,0.0,1970-04-04
0.3142857142857142,0.30357142857142855,0.0,0.0,0.0,1970-04-05
0.40952380952380946,0.375,0.007423117709437965,0.0,0.0,1970-04-06
0.6476190476190475,0.4107142857142857,0.0,0.0,0.0,1970-04-07
0.3333333333333333,0.25,0.0,0.0,0.0,1970-04-08
0.2857142857142857,0.26785714285714285,0.0,0.0,0.0,1970-04-09
0.38095238095238093,0.3214285714285714,0.0,0.0,0.0,1970-04-10
0.3952380952380953,0.30357142857142855,0.0,0.0,0.0,1970-04-11
0.5380952380952381,0.5178571428571428,0.0,0.0,0.0,1970-04-12
0.3523809523809524,0.33928571428571425,0.0,0.0,0.0,1970-04-13
0.3142857142857142,0.33928571428571425,0.0,0.0,0.0,1970-04-14
0.28095238095238095,0.25,0.0,0.0,0.0,1970-04-15
0.2666666666666666,0.19642857142857142,0.008483563096500531,0.0,0.0,1970-04-16
0.29047619047619044,0.30357142857142855,0.007069635913750443,0.0,0.0,1970-04-17
0.30952380952380953,0.23214285714285712,0.0,0.0,0.0,1970-04-18
0.23333333333333334,0.26785714285714285,0.0,0.0,0.0,1970-04-19
0.2666666666666666,0.26785714285714285,0.0,0.0,0.0,1970-04-20
0.23333333333333334,0.19642857142857142,0.0,0.0,0.0,1970-04-21
0.22857142857142854,0.25,0.0,0.0,0.0,1970-04-22
0.2571428571428572,0.26785714285714285,0.0,0.0,0.0,1970-04-23
0.41904761904761906,0.42857142857142855,0.0,0.0,0.0,1970-04-24
0.32857142857142857,0.2857142857142857,0.0,0.0,0.0,1970-04-25
0.3,0.30357142857142855,0.0,0.0,0.0,1970-04-26
0.1952380952380952,0.21428571428571427,0.0,0.0,0.0,1970-04-27
0.24285714285714283,0.23214285714285712,0.0,0.0,0.0,1970-04-28
0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,1970-04-29
0.23333333333333334,0.23214285714285712,0.0,0.0,0.0,1970-04-30
0.3047619047619048,0.39285714285714285,0.0463061152350654,0.0,0.0,1970-05-01
0.30952380952380953,0.2857142857142857,0.0,0.0,0.0,1970-05-02
0.21428571428571427,0.17857142857142855,0.02332979851537646,0.0,0.0,1970-05-03
0.29047619047619044,0.30357142857142855,0.0,0.0,0.0,1970-05-04
0.3333333333333333,0.23214285714285712,0.0,0.0,0.0,1970-05-05
0.32857142857142857,0.2857142857142857,0.0,0.0,0.0,1970-05-06
0.36190476190476184,0.2857142857142857,0.0,0.0,0.0,1970-05-07
0.4238095238095238,0.26785714285714285,0.0,0.0,0.0,1970-05-08
0.27619047619047615,0.17857142857142855,0.0,0.0,0.0,1970-05-09
0.27619047619047615,0.375,0.015553199010250976,0.0,0.0,1970-05-10
0.45238095238095233,0.375,0.015553199010250976,0.0,0.0,1970-05-11
0.4238095238095238,0.4464285714285714,0.0,0.0,0.0,1970-05-12
0.3142857142857142,0.3571428571428571,0.0,0.0,0.0,1970-05-13
0.16666666666666666,0.23214285714285712,0.0,0.0,0.0,1970-05-14
0.20952380952380953,0.26785714285714285,0.0,0.0,0.0,1970-05-15
0.22857142857142854,0.2857142857142857,0.0,0.0,0.0,1970-05-16
0.2523809523809524,0.26785714285714285,0.0,0.0,0.0,1970-05-17
0.18095238095238092,0.21428571428571427,0.0,0.0,0.0,1970-05-18
0.36190476190476184,0.3571428571428571,0.03534817956875221,0.0,0.0,1970-05-19
0.4714285714285714,0.3214285714285714,0.0,0.0,0.0,1970-05-20
0.2523809523809524,0.21428571428571427,0.0,0.0,0.0,1970-05-21
0.30952380952380953,0.26785714285714285,0.0,0.0,0.0,1970-05-22
0.20476190476190473,0.21428571428571427,0.0,0.0,0.0,1970-05-23
0.19047619047619047,0.23214285714285712,0.014492753623188406,0.0,0.0,1970-05-24
0.3571428571428571,0.3571428571428571,0.06398020501944152,0.0,0.0,1970-05-25
0.5761904761904761,0.5357142857142857,0.019441498762813716,0.0,0.0,1970-05-26
0.4428571428571429,0.30357142857142855,0.015199717214563452,0.0,0.0,1970-05-27
0.16666666666666666,0.19642857142857142,0.0,0.0,0.0,1970-05-28
0.20476190476190473,0.26785714285714285,0.0,0.0,0.0,1970-05-29
0.23809523809523808,0.26785714285714285,0.016260162601626018,0.0,0.0,1970-05-30
0.20476190476190473,0.25,0.0,0.0,0.0,1970-05-31
0.2666666666666666,0.3214285714285714,0.00035348179568752216,0.0,0.0,1970-06-01
0.16190476190476188,0.19642857142857142,0.0,0.0,0.0,1970-06-02
0.18095238095238092,0.23214285714285712,0.009190526687875575,0.0,0.0,1970-06-03
0.1857142857142857,0.23214285714285712,0.0,0.0,0.0,1970-06-04
0.1952380952380952,0.25,0.0,0.0,0.0,1970-06-05
0.21904761904761902,0.21428571428571427,0.0,0.0,0.0,1970-06-06
0.21428571428571427,0.23214285714285712,0.0,0.0,0.0,1970-06-07
0.3047619047619048,0.33928571428571425,0.10851891127606929,0.0,0.0,1970-06-08
0.2523809523809524,0.19642857142857142,0.0,0.0,0.0,1970-06-09
0.23809523809523808,0.19642857142857142,0.00035348179568752216,0.0,0.0,1970-06-10
0.22857142857142854,0.23214285714285712,0.0,0.0,0.0,1970-06-11
0.2523809523809524,0.46428571428571425,0.0042417815482502655,0.0,0.0,1970-06-12
0.20952380952380953,0.21428571428571427,0.0,0.0,0.0,1970-06-13
0.27619047619047615,0.5178571428571428,0.01484623541887593,0.0,0.0,1970-06-14
0.680952380952381,0.5,0.0,0.0,0.0,1970-06-15
0.4904761904761905,0.3571428571428571,0.00035348179568752216,0.0,0.0,1970-06-16
0.28095238095238095,0.26785714285714285,0.016967126193001062,0.0,0.0,1970-06-17
0.21428571428571427,0.17857142857142855,0.05231530576175328,0.0,0.0,1970-06-18
0.17142857142857143,0.19642857142857142,0.009544008483563099,0.0,0.0,1970-06-19
0.2571428571428572,0.21428571428571427,0.008130081300813009,0.0,0.0,1970-06-20
0.23333333333333334,0.23214285714285712,0.0,0.0,0.0,1970-06-21
0.1952380952380952,0.19642857142857142,0.0,0.0,0.0,1970-06-22
0.2857142857142857,0.25,0.0,0.0,0.0,1970-06-23
0.27619047619047615,0.25,0.05655708731000354,0.0,0.0,1970-06-24
0.3333333333333333,0.30357142857142855,0.0367621067515023,0.0,0.0,1970-06-25
0.1857142857142857,0.1607142857142857,0.14457405443619656,0.0,0.0,1970-06-26
0.1857142857142857,0.19642857142857142,0.0007069635913750443,0.0,0.0,1970-06-27
0.18095238095238092,0.17857142857142855,0.0,0.0,0.0,1970-06-28
0.29047619047619044,0.4107142857142857,0.0,0.0,0.0,1970-06-29
0.30952380952380953,0.19642857142857142,0.14209968186638391,0.0,0.0,1970-06-30
0.21904761904761902,0.19642857142857142,0.0,0.0,0.0,1970-07-01
0.19047619047619047,0.21428571428571427,0.0,0.0,0.0,1970-07-02
0.40952380952380946,0.375,0.13609049133969603,0.0,0.0,1970-07-03
0.3,0.2857142857142857,0.2629904559915165,0.0,0.0,1970-07-04
0.38095238095238093,0.30357142857142855,0.017674089784376106,0.0,0.0,1970-07-05
0.3476190476190476,0.2857142857142857,0.0463061152350654,0.0,0.0,1970-07-06
0.36190476190476184,0.30357142857142855,0.025450689289501595,0.0,0.0,1970-07-07
0.26190476190476186,0.23214285714285712,0.042064333686815135,0.0,0.0,1970-07-08
0.1333333333333333,0.1607142857142857,0.0,0.0,0.0,1970-07-09
0.16666666666666666,0.1607142857142857,0.00035348179568752216,0.0,0.0,1970-07-10
0.14285714285714285,0.30357142857142855,0.019088016967126198,0.0,0.0,1970-07-11
0.23809523809523808,0.23214285714285712,0.004595263343937788,0.0,0.0,1970-07-12
0.1571428571428571,0.1607142857142857,0.0,0.0,0.0,1970-07-13
0.28095238095238095,0.26785714285714285,0.0,0.0,0.0,1970-07-14
0.18095238095238092,0.2857142857142857,0.1403322728879463,0.0,0.0,1970-07-15
0.3714285714285714,0.33928571428571425,0.10357016613644399,0.0,0.0,1970-07-16
0.36190476190476184,0.26785714285714285,0.17214563449982329,0.0,0.0,1970-07-17
0.36190476190476184,0.23214285714285712,0.10993283845881939,0.0,0.0,1970-07-18
0.24285714285714283,0.3214285714285714,0.04135737009544009,0.0,0.0,1970-07-19
0.4428571428571429,0.5535714285714285,0.0,0.0,0.0,1970-07-20
0.4666666666666667,0.39285714285714285,0.015199717214563452,0.0,0.0,1970-07-21
0.2857142857142857,0.33928571428571425,0.0,0.0,0.0,1970-07-22
0.27619047619047615,0.33928571428571425,0.00035348179568752216,0.0,0.0,1970-07-23
0.28095238095238095,0.23214285714285712,0.0,0.0,0.0,1970-07-24
0.2666666666666666,0.21428571428571427,0.0,0.0,0.0,1970-07-25
0.14761904761904762,0.25,0.00035348179568752216,0.0,0.0,1970-07-26
0.3333333333333333,0.4107142857142857,0.020148462354188764,0.0,0.0,1970-07-27
0.3952380952380953,0.30357142857142855,0.05019441498762814,0.0,0.0,1970-07-28
0.30952380952380953,0.5178571428571428,0.00035348179568752216,0.0,0.0,1970-07-29
0.33809523809523806,0.3571428571428571,0.17568045245669853,0.0,0.0,1970-07-30
0.3476190476190476,0.19642857142857142,0.006362672322375399,0.0,0.0,1970-07-31
0.21904761904761902,0.17857142857142855,0.0,0.0,0.0,1970-08-01
0.18095238095238092,0.21428571428571427,0.0010604453870625664,0.0,0.0,1970-08-02
0.4,0.33928571428571425,0.02156238953693885,0.0,0.0,1970-08-03
0.3476190476190476,0.25,0.038529515729939914,0.0,0.0,1970-08-04
0.2571428571428572,0.2857142857142857,0.02509720749381407,0.0,0.0,1970-08-05
0.20952380952380953,0.17857142857142855,0.05337575114881584,0.0,0.0,1970-08-06
0.14761904761904762,0.125,0.06291975963237895,0.0,0.0,1970-08-07
0.17142857142857143,0.21428571428571427,0.0,0.0,0.0,1970-08-08
0.20952380952380953,0.19642857142857142,0.0,0.0,0.0,1970-08-09
0.1571428571428571,0.25,0.0,0.0,0.0,1970-08-10
0.22857142857142854,0.19642857142857142,0.0,0.0,0.0,1970-08-11
0.22380952380952382,0.23214285714285712,0.0,0.0,0.0,1970-08-12
0.19047619047619047,0.1607142857142857,0.0,0.0,0.0,1970-08-13
0.14285714285714285,0.1607142857142857,0.0,0.0,0.0,1970-08-14
0.17142857142857143,0.25,0.0,0.0,0.0,1970-08-15
0.12380952380952381,0.1607142857142857,0.0007069635913750443,0.0,0.0,1970-08-16
0.1285714285714286,0.125,0.003888299752562744,0.0,0.0,1970-08-17
0.22380952380952382,0.25,0.0010604453870625664,0.0,0.0,1970-08-18
0.26190476190476186,0.23214285714285712,0.0,0.0,0.0,1970-08-19
0.19047619047619047,0.23214285714285712,0.00035348179568752216,0.0,0.0,1970-08-20
0.17142857142857143,0.19642857142857142,0.0,0.0,0.0,1970-08-21
0.14761904761904762,0.1607142857142857,0.034994697773064694,0.0,0.0,1970-08-22
0.1285714285714286,0.1607142857142857,0.0,0.0,0.0,1970-08-23
0.14761904761904762,0.25,0.1357370095440085,0.0,0.0,1970-08-24
0.27619047619047615,0.30357142857142855,0.006009190526687877,0.0,0.0,1970-08-25
0.1571428571428571,0.21428571428571427,0.018027571580063628,0.0,0.0,1970-08-26
0.21904761904761902,0.21428571428571427,0.010250972074938141,0.0,0.0,1970-08-27
0.20952380952380953,0.25,0.002474372569812655,0.0,0.0,1970-08-28
0.41904761904761906,0.39285714285714285,0.019441498762813716,0.0,0.0,1970-08-29
0.5190476190476191,0.46428571428571425,0.0,0.0,0.0,1970-08-30
0.7333333333333333,0.6071428571428571,0.19582891481088727,0.0,0.0,1970-08-31
0.3047619047619048,0.5,0.352067868504772,0.0,0.0,1970-09-01
0.21904761904761902,0.19642857142857142,0.0021208907741251328,0.0,0.0,1970-09-02
0.16190476190476188,0.3214285714285714,0.14740190880169673,0.0,0.0,1970-09-03
0.1285714285714286,0.30357142857142855,0.0010604453870625664,0.0,0.0,1970-09-04
0.16190476190476188,0.1607142857142857,0.13290915517850832,0.0,0.0,1970-09-05
0.24761904761904763,0.23214285714285712,0.0,0.0,0.0,1970-09-06
0.21428571428571427,0.25,0.0,0.0,0.0,1970-09-07
0.20952380952380953,0.25,0.053729232944503366,0.0,0.0,1970-09-08
0.23809523809523808,0.39285714285714285,0.00989749027925062,0.0,0.0,1970-09-09
0.30952380952380953,0.25,0.14634146341463417,0.0,0.0,1970-09-10
0.3523809523809524,0.39285714285714285,0.14563449982325913,0.0,0.0,1970-09-11
0.3523809523809524,0.23214285714285712,0.0,0.0,0.0,1970-09-12
0.11904761904761904,0.125,0.0,0.0,0.0,1970-09-13
0.14285714285714285,0.17857142857142855,0.0,0.0,0.0,1970-09-14
0.1952380952380952,0.17857142857142855,0.0,0.0,0.0,1970-09-15
0.16666666666666666,0.3571428571428571,0.5648639095086604,0.0,0.0,1970-09-16
0.4333333333333333,0.46428571428571425,0.0,0.0,0.0,1970-09-17
0.1571428571428571,0.1607142857142857,0.2216330858960764,0.0,0.0,1970-09-18
0.10952380952380951,0.1607142857142857,0.0,0.0,0.0,1970-09-19
0.1285714285714286,0.1607142857142857,0.0,0.0,0.0,1970-09-20
0.20952380952380953,0.26785714285714285,0.0028278543655001773,0.0,0.0,1970-09-21
0.16666666666666666,0.1607142857142857,0.0,0.0,0.0,1970-09-22
0.14285714285714285,0.17857142857142855,0.0,0.0,0.0,1970-09-23
0.09523809523809523,0.1607142857142857,0.0,0.0,0.0,1970-09-24
0.16666666666666666,0.1607142857142857,0.0,0.0,0.0,1970-09-25
0.14761904761904762,0.23214285714285712,0.0,0.0,0.0,1970-09-26
0.23809523809523808,0.23214285714285712,0.0,0.0,0.0,1970-09-27
0.17142857142857143,0.26785714285714285,0.020501944149876283,0.0,0.0,1970-09-28
0.3857142857142857,0.2857142857142857,0.0007069635913750443,0.0,0.0,1970-09-29
0.3571428571428571,0.4464285714285714,0.0,0.0,0.0,1970-09-30
0.24285714285714283,0.30357142857142855,0.01307882644043832,0.0,0.0,1970-10-01
0.18095238095238092,0.19642857142857142,0.0,0.0,0.0,1970-10-02
0.18095238095238092,0.23214285714285712,0.0,0.0,0.0,1970-10-03
0.1523809523809524,0.1607142857142857,0.0,0.0,0.0,1970-10-04
0.1285714285714286,0.17857142857142855,0.0,0.0,0.0,1970-10-05
0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,1970-10-06
0.16666666666666666,0.19642857142857142,0.0,0.0,0.0,1970-10-07
0.16666666666666666,0.1607142857142857,0.0,0.0,0.0,1970-10-08
0.1333333333333333,0.125,0.0,0.0,0.0,1970-10-09
0.09523809523809523,0.14285714285714285,0.0,0.0,0.0,1970-10-10
0.14285714285714285,0.19642857142857142,0.02969247083775186,0.0,0.0,1970-10-11
0.1333333333333333,0.17857142857142855,0.0007069635913750443,0.0,0.0,1970-10-12
0.22857142857142854,0.25,0.0,0.0,0.0,1970-10-13
0.14285714285714285,0.19642857142857142,0.0,0.0,0.0,1970-10-14
0.14285714285714285,0.19642857142857142,0.0,0.0,0.0,1970-10-15
0.1523809523809524,0.17857142857142855,0.0,0.0,0.0,1970-10-16
0.16190476190476188,0.26785714285714285,0.0,0.0,0.0,1970-10-17
0.08571428571428572,0.14285714285714285,0.0,0.0,0.0,1970-10-18
0.1523809523809524,0.17857142857142855,0.0,0.0,0.0,1970-10-19
0.08571428571428572,0.14285714285714285,0.0,0.0,0.0,1970-10-20
0.1571428571428571,0.19642857142857142,0.0,0.0,0.0,1970-10-21
0.13809523809523808,0.1607142857142857,0.0,0.0,0.0,1970-10-22
0.1857142857142857,0.25,0.05125486037469071,0.0,0.0,1970-10-23
0.3047619047619048,0.26785714285714285,0.23683280311063984,0.0,0.0,1970-10-24
0.4571428571428571,0.42857142857142855,0.10074231177094381,0.0,0.0,1970-10-25
0.41904761904761906,0.30357142857142855,0.03958996111700248,0.0,0.0,1970-10-26
0.17142857142857143,0.19642857142857142,0.037115588547189826,0.0,0.0,1970-10-27
0.21904761904761902,0.33928571428571425,0.01307882644043832,0.0,0.0,1970-10-28
0.3047619047619048,0.33928571428571425,0.0,0.0,0.0,1970-10-29
0.20952380952380953,0.26785714285714285,0.0,0.0,0.0,1970-10-30
0.19047619047619047,0.21428571428571427,0.0,0.0,0.0,1970-10-31
0.1285714285714286,0.14285714285714285,0.0,0.0,0.0,1970-11-01
0.1333333333333333,0.1607142857142857,0.0,0.0,0.0,1970-11-02
0.22857142857142854,0.33928571428571425,0.033934252386002124,0.0,0.0,1970-11-03
0.24285714285714283,0.30357142857142855,0.0017674089784376107,0.0,0.0,1970-11-04
0.14285714285714285,0.17857142857142855,0.0,0.0,0.0,1970-11-05
0.2857142857142857,0.4821428571428571,0.0,0.0,0.0,1970-11-06
0.1857142857142857,0.17857142857142855,0.00035348179568752216,0.0,0.0,1970-11-07
0.20476190476190473,0.23214285714285712,0.0,0.0,0.0,1970-11-08
0.3476190476190476,0.46428571428571425,0.176033934252386,0.0,0.0,1970-11-09
0.7809523809523808,0.6071428571428571,0.0,0.0,0.0,1970-11-10
0.2714285714285714,0.21428571428571427,0.0,0.0,0.0,1970-11-11
0.16666666666666666,0.21428571428571427,0.02615765288087664,0.0,0.0,1970-11-12
0.40476190476190477,0.375,0.010604453870625665,0.0,0.0,1970-11-13
0.5142857142857143,0.375,0.0,0.0,0.0,1970-11-14
0.4333333333333333,0.30357142857142855,0.0,0.0,0.0,1970-11-15
0.1571428571428571,0.1607142857142857,0.0,0.0,0.0,1970-11-16
0.30952380952380953,0.25,0.0,0.0,0.0,1970-11-17
0.20952380952380953,0.1607142857142857,0.00035348179568752216,0.0,0.0,1970-11-18
0.1285714285714286,0.125,0.0,0.0,0.0,1970-11-19
0.10952380952380951,0.17857142857142855,0.0,0.0,0.0,1970-11-20
0.38095238095238093,0.39285714285714285,0.0,0.0,0.0,1970-11-21
0.2857142857142857,0.19642857142857142,0.0,0.0,0.0,1970-11-22
0.16190476190476188,0.19642857142857142,0.0,0.0,0.0,1970-11-23
0.14285714285714285,0.125,0.0,0.0,0.0,1970-11-24
0.12380952380952381,0.14285714285714285,0.0028278543655001773,0.0,0.0,1970-11-25
0.16190476190476188,0.1607142857142857,0.0,0.0,0.0,1970-11-26
0.2666666666666666,0.3214285714285714,0.0,0.0,0.0,1970-11-27
0.44761904761904764,0.3214285714285714,0.0,0.0,0.0,1970-11-28
0.5428571428571428,0.4464285714285714,0.0,0.0,0.0,1970-11-29
0.29047619047619044,0.23214285714285712,0.005655708731000355,0.0,0.0,1970-11-30
0.22857142857142854,0.21428571428571427,0.03958996111700248,0.0,0.0,1970-12-01
0.4571428571428571,0.46428571428571425,0.0,0.0,0.0,1970-12-02
0.21904761904761902,0.17857142857142855,0.0,0.0,0.0,1970-12-03
0.3333333333333333,0.21428571428571427,0.0,0.0,0.0,1970-12-04
0.18095238095238092,0.19642857142857142,0.0,0.0,0.0,1970-12-05
0.1571428571428571,0.08928571428571427,0.0,0.0,0.0,1970-12-06
0.4,0.3571428571428571,0.0,0.0,0.0,1970-12-07
0.27619047619047615,0.21428571428571427,0.0,0.0,0.0,1970-12-08
0.14761904761904762,0.10714285714285714,0.0,0.0,0.0,1970-12-09
0.16190476190476188,0.10714285714285714,0.0,0.0,0.0,1970-12-10
0.17142857142857143,0.25,0.0,0.0,0.0,1970-12-11
0.5142857142857143,0.5714285714285714,0.006362672322375399,0.0,0.0,1970-12-12
0.42857142857142855,0.3214285714285714,0.027571580063626727,0.0,0.0,1970-12-13
0.16666666666666666,0.25,0.0,0.0,0.0,1970-12-14
0.14285714285714285,0.25,0.0,0.0,0.0,1970-12-15
0.14761904761904762,0.23214285714285712,0.0031813361611876994,0.0,0.0,1970-12-16
0.16666666666666666,0.21428571428571427,0.0,0.0,0.0,1970-12-17
0.32380952380952377,0.23214285714285712,0.0,0.0,0.0,1970-12-18
0.14285714285714285,0.125,0.0,0.0,0.0,1970-12-19
0.14761904761904762,0.10714285714285714,0.0,0.0,0.0,1970-12-20
0.09523809523809523,0.10714285714285714,0.0,0.0,0.0,1970-12-21
0.14761904761904762,0.3214285714285714,0.0,0.0,0.0,1970-12-22
0.14285714285714285,0.33928571428571425,0.0,0.0,0.0,1970-12-23
0.32857142857142857,0.26785714285714285,0.0,0.0,0.0,1970-12-24
0.21904761904761902,0.26785714285714285,0.0,0.0,0.0,1970-12-25
0.3523809523809524,0.39285714285714285,0.0,0.0,0.0,1970-12-26
0.1285714285714286,0.08928571428571427,0.0,0.0,0.0,1970-12-27
0.10476190476190476,0.14285714285714285,0.0,0.0,0.0,1970-12-28
0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,1970-12-29
